1;2016-09-04T15:39:43+00:00;https://a16z.com/2016/09/04/ben-blog-ebook/;Ben’s Blog, from Book to Ebook
2;2016-03-21T07:30:15+00:00;https://a16z.com/2016/03/21/usermind/;Usermind
3;2015-11-13T00:00:34+00:00;https://a16z.com/2015/11/13/high-output-management/;Andy
4;2015-09-29T17:46:11+00:00;https://a16z.com/2015/09/29/medium-3/;Medium
5;2015-09-28T22:59:02+00:00;https://a16z.com/2015/09/28/the-man-who-built-silicon-valley-a-tribute-to-andy-grove/;The Man Who Built Silicon Valley:  A Tribute to Andy Grove
6;2015-06-19T13:17:56+00:00;https://a16z.com/2015/06/19/who-do-you-trust/;Who Do You Trust?
7;2015-05-28T12:53:48+00:00;https://a16z.com/2015/05/28/some-career-advice-for-all-you-recent-graduates/;Don’t Follow Your Passion: Career Advice for Recent Graduates
8;2015-04-06T17:56:29+00:00;https://a16z.com/2015/04/06/little-things-2/;Little Things
9;2015-03-16T17:57:08+00:00;https://a16z.com/2015/03/16/the-sad-truth-about-developing-executives-2/;The Sad Truth About Developing Executives
10;2015-03-12T13:10:58+00:00;https://a16z.com/2015/03/12/the-past-and-future-of-systems-management/;The Past and Future of Systems Management
11;2015-01-26T23:49:54+00:00;https://a16z.com/2015/01/26/learning-from-my-mistakes/;Learning from My Mistakes
12;2014-11-13T23:51:43+00:00;https://a16z.com/2014/11/13/one-management-concept/;One Management Concept
13;2014-11-12T10:25:48+00:00;https://a16z.com/2014/11/12/how-can-large-companies-innovate/;How Can Large Companies Innovate?
14;2014-11-06T23:52:53+00:00;https://a16z.com/2014/11/06/making-any-web-app-mobile-the-capriza-advantage-2/;Making Any Web App Mobile: The Capriza Advantage
15;2014-11-05T23:55:07+00:00;https://a16z.com/2014/11/05/the-prophets-of-rage-2/;The Prophets of Rage
16;2014-08-06T23:57:00+00:00;https://a16z.com/2014/08/06/the-new-foursquare-2/;The New Foursquare
17;2014-07-31T10:43:08+00:00;https://a16z.com/2014/07/31/estonia-software-government/;A Model for Software-enabled Government That Works
18;2014-07-22T08:57:33+00:00;https://a16z.com/2014/07/22/how-to-ruin-your-company-with-one-bad-process/;How to Ruin Your Company with One Bad Process
19;2014-07-15T00:00:30+00:00;https://a16z.com/2014/07/15/do-you-feel-pressure-or-do-you-apply-pressure-2/;Do You Feel Pressure or Do You Apply Pressure?
20;2014-07-11T00:02:09+00:00;https://a16z.com/2014/07/11/from-rap-genius-to-genius-2/;From Rap Genius to Genius
21;2014-03-02T00:04:23+00:00;https://a16z.com/2014/03/02/the-legend-of-the-blind-mc-2/;The Legend of The Blind MC
22;2014-02-25T12:34:05+00:00;https://a16z.com/2014/02/25/why-i-will-give-100-of-my-book-earnings-to-women-in-the-struggle-2/;Why I Will Give 100% of My Book Earnings to Women in the Struggle
23;2014-02-06T14:04:37+00:00;https://a16z.com/2014/02/06/6147/;Can Do vs. Can’t Do Cultures
24;2014-02-06T13:48:39+00:00;https://a16z.com/2014/02/06/why-i-did-not-go-to-jail/;Why I Did Not Go To Jail
25;2014-02-06T13:45:36+00:00;https://a16z.com/2014/02/06/estonia-the-little-country-that-cloud/;Estonia: The Little Country That Cloud
26;2013-12-18T09:30:14+00:00;https://a16z.com/2013/12/18/the-shana-fisher-competitive-advantage/;The Shana Fisher Competitive Advantage
27;2013-10-23T13:01:14+00:00;https://a16z.com/2013/10/23/cash-flow-and-destiny/;Cash Flow and Destiny
28;2013-10-12T12:29:07+00:00;https://a16z.com/2013/10/12/shareholders-best-interests/;Shareholder’s Best Interests
29;2013-10-04T12:47:02+00:00;https://a16z.com/2013/10/04/why-founders-fail-the-product-ceo-paradox/;Why Founders Fail: The Product CEO Paradox
30;2013-07-16T12:32:47+00:00;https://a16z.com/2013/07/16/capital-market-climate-change/;Capital Market Climate Change
31;2013-07-03T12:22:35+00:00;https://a16z.com/2013/07/03/shared-command-2/;Shared Command
32;2013-05-30T12:34:04+00:00;https://a16z.com/2013/05/30/lars-2/;Lars
33;2013-04-15T13:28:11+00:00;https://a16z.com/2013/04/15/through-the-looking-glass-hiring-sales-people/;Through the Looking Glass: Hiring Sales People
34;2013-04-11T13:30:59+00:00;https://a16z.com/2013/04/11/ken-coleman/;Ken Coleman
35;2013-03-04T13:32:29+00:00;https://a16z.com/2013/03/04/staying-great/;Staying Great
36;2012-12-18T13:13:11+00:00;https://a16z.com/2012/12/18/programming-your-culture/;Programming Your Culture
37;2012-12-05T13:23:01+00:00;https://a16z.com/2012/12/05/old-people/;Old People
38;2012-10-17T13:30:08+00:00;https://a16z.com/2012/10/17/making-yourself-a-ceo/;Making Yourself a CEO
39;2012-10-03T13:45:11+00:00;https://a16z.com/2012/10/03/why-andreessen-horowitz-is-investing-in-rap-genius/;Why Andreessen Horowitz is Investing in Rap Genius
40;2012-09-26T13:49:55+00:00;https://a16z.com/2012/09/26/former-dc-mayor-adrian-fenty-joins-andreessen-horowitz-as-special-advisor/;Former DC Mayor Adrian Fenty Joins Andreessen Horowitz as Special Advisor
41;2012-08-30T13:52:28+00:00;https://a16z.com/2012/08/30/one-on-one/;One On One
42;2012-08-28T14:04:07+00:00;https://a16z.com/2012/08/28/revolution-at-the-edge/;Revolution at the Edge
43;2012-08-18T14:10:45+00:00;https://a16z.com/2012/08/18/a-good-place-to-work/;A Good Place to Work
44;2012-07-23T14:20:48+00:00;https://a16z.com/2012/07/23/vmware-buys-nicira-for-1-26b/;VMware Buys Nicira for $1.26B
45;2012-06-15T16:52:33+00:00;https://a16z.com/2012/06/15/good-product-managerbad-product-manager/;Good Product Manager/Bad Product Manager
46;2012-06-15T14:34:25+00:00;https://a16z.com/2012/06/15/the-struggle/;The Struggle
47;2012-05-18T14:37:23+00:00;https://a16z.com/2012/05/18/is-now-the-time-to-hire-mbas/;Is Now the Time to Hire MBAs?
48;2012-04-25T14:43:27+00:00;https://a16z.com/2012/04/25/our-philanthropic-commitment/;Our Philanthropic Commitment
49;2012-04-24T14:46:36+00:00;https://a16z.com/2012/04/24/demoting-a-loyal-friend/;Demoting A Loyal Friend
50;2012-03-08T14:59:23+00:00;https://a16z.com/2012/03/08/how-to-start-a-movement/;How to Start a Movement
51;2012-02-29T15:03:54+00:00;https://a16z.com/2012/02/29/lies-that-losers-tell/;Lies that Losers Tell
52;2012-02-06T17:41:13+00:00;https://a16z.com/2012/02/06/the-future-of-networking/;The Future of Networking
53;2012-01-30T17:41:21+00:00;https://a16z.com/2012/01/30/why-has-andreessen-horowitz-raised-2-7b-in-3-years/;Why Has Andreessen Horowitz Raised $2.7B in 3 years?
54;2012-01-19T17:45:24+00:00;https://a16z.com/2012/01/19/management-debt/;Management Debt
55;2012-01-19T17:43:01+00:00;https://a16z.com/2012/01/19/the-freaky-friday-management-technique/;The Freaky Friday Management Technique
56;2011-11-13T17:46:39+00:00;https://a16z.com/2011/11/13/lead-bullets/;Lead Bullets
57;2011-10-17T22:07:47+00:00;https://a16z.com/2011/10/17/the-new-possibilities/;The New Possibilities
58;2011-10-08T22:02:04+00:00;https://a16z.com/2011/10/08/nobody-cares/;Nobody Cares
59;2011-10-06T22:00:54+00:00;https://a16z.com/2011/10/06/management-quality-assurance/;Management Quality Assurance
60;2011-08-24T21:57:55+00:00;https://a16z.com/2011/08/24/preparing-to-fire-an-executive/;Preparing to Fire an Executive
61;2011-08-07T11:05:25+00:00;https://a16z.com/2011/08/07/the-fine-line-between-fear-and-courage/;The Fine Line Between Fear and Courage
62;2011-07-26T16:44:26+00:00;https://a16z.com/2011/07/26/the-incredible-sinking-bubble-debating-the-tech-bubble-with-steve-blank-part-iii/;The Incredible Sinking Bubble (Debating the Tech Bubble with Steve Blank: Part III)
63;2011-07-19T11:02:27+00:00;https://a16z.com/2011/07/19/when-employees-misinterpret-managers/;When Employees Misinterpret Managers
64;2011-06-28T15:08:57+00:00;https://a16z.com/2011/06/28/why-the-browser-matters/;Why the Browser Matters
65;2011-06-21T15:07:10+00:00;https://a16z.com/2011/06/21/lytro-and-the-magic-camera/;Lytro and the Magic Camera
66;2011-06-17T17:09:51+00:00;https://a16z.com/2011/06/17/debating-the-tech-bubble-with-steve-blank-part-i/;Debating the Tech Bubble with Steve Blank: Part I
67;2011-06-17T16:57:32+00:00;https://a16z.com/2011/06/17/debating-the-tech-bubble-with-steve-blank-part-ii/;Debating the Tech Bubble with Steve Blank: Part II
68;2011-05-09T14:20:45+00:00;https://a16z.com/2011/05/09/microsoft-buys-skype/;Microsoft Buys Skype
69;2011-04-27T14:14:39+00:00;https://a16z.com/2011/04/27/the-ceos-ceo/;The CEO’s CEO
70;2011-04-14T14:13:24+00:00;https://a16z.com/2011/04/14/peacetime-ceowartime-ceo-2/;Peacetime CEO/Wartime CEO
71;2011-03-31T05:00:56+00:00;https://a16z.com/2011/03/31/whats-the-most-difficult-ceo-skill-managing-your-own-psychology/;What’s The Most Difficult CEO Skill? Managing Your Own Psychology
72;2011-03-24T08:55:13+00:00;https://a16z.com/2011/03/24/bubble-trouble-i-dont-think-so/;Bubble Trouble? I Don’t Think So
73;2011-03-16T05:02:25+00:00;https://a16z.com/2011/03/16/titles-and-promotions/;Titles and Promotions
74;2011-03-01T12:02:07+00:00;https://a16z.com/2011/03/01/picking-a-general-partner/;Picking a General Partner
75;2011-02-24T06:03:10+00:00;https://a16z.com/2011/02/24/tinycos-big-opportunity/;TinyCo‘s Big Opportunity
76;2011-02-23T07:36:52+00:00;https://a16z.com/2011/02/23/is-it-ok-to-hire-people-from-your-friends-company/;Is it OK to Hire People from Your Friend’s Company?
77;2011-01-19T12:24:30+00:00;https://a16z.com/2011/01/19/should-you-sell-your-company/;Should You Sell Your Company?
78;2011-01-04T12:08:39+00:00;https://a16z.com/2011/01/04/when-smart-people-are-bad-employees/;When Smart People are Bad Employees
79;2010-12-16T07:06:33+00:00;https://a16z.com/2010/12/16/ones-and-twos/;Ones and Twos
80;2010-12-13T12:17:24+00:00;https://a16z.com/2010/12/13/gaurav-dhillon-2-0-and-his-all-new-integration-company/;Gaurav Dhillon 2.0 and His All New Integration Company
81;2010-11-15T06:04:36+00:00;https://a16z.com/2010/11/15/meet-the-new-enterprise-customer-hes-a-lot-like-the-old-enterprise-customer/;Meet the New Enterprise Customer, He’s a Lot Like the Old Enterprise Customer
82;2010-11-03T07:58:42+00:00;https://a16z.com/2010/11/03/why-andreessen-horowitz-just-raised-650000000/;Why Andreessen Horowitz Just Raised $650,000,000
83;2010-10-13T05:33:18+00:00;https://a16z.com/2010/10/13/hiring-executives-if-youve-never-done-the-job-how-do-you-hire-somebody-good/;Hiring Executives: If You’ve Never Done the Job, How Do You Hire Somebody Good?
84;2010-10-08T23:14:53+00:00;https://a16z.com/2010/10/08/in-defense-of-standards-ethics-and-honest-financial-reporting-at-hewlett-packard/;In Defense of Standards, Ethics, and Honest Financial Reporting at Hewlett-Packard
85;2010-10-07T12:59:30+00:00;https://a16z.com/2010/10/07/re-imagining-enterprise-applications-in-the-cloud-19/;Re-imagining Enterprise Applications in the Cloud
86;2010-09-21T06:26:03+00:00;https://a16z.com/2010/09/21/the-right-way-to-lay-people-off/;The Right Way to Lay People Off
87;2010-08-30T00:36:18+00:00;https://a16z.com/2010/08/30/the-right-kind-of-ambition/;The Right Kind of Ambition
88;2010-08-24T07:20:29+00:00;https://a16z.com/2010/08/24/how-to-minimize-politics-in-your-company/;How to Minimize Politics in Your Company
89;2010-08-02T20:44:55+00:00;https://a16z.com/2010/08/02/taking-the-mystery-out-of-scaling-a-company/;Taking the Mystery out of Scaling a Company
90;2010-07-20T18:54:31+00:00;https://a16z.com/2010/07/20/no-credit-for-predicting-rain/;No Credit for Predicting Rain
91;2010-07-13T18:55:06+00:00;https://a16z.com/2010/07/13/how-we-picked-our-first-cloud-investment/;How We Picked Our First Cloud Investment
92;2010-07-02T19:19:03+00:00;https://a16z.com/2010/07/02/ceos-should-tell-it-like-it-is/;CEOs Should Tell It Like It Is
93;2010-06-29T21:52:04+00:00;https://a16z.com/2010/06/29/why-andreessen-horowitz-invested-in-foursquare/;Why Andreessen Horowitz Invested in Foursquare
94;2010-06-14T16:25:34+00:00;https://a16z.com/2010/06/14/second-startup-syndrome/;Second Startup Syndrome
95;2010-05-31T00:36:34+00:00;https://a16z.com/2010/05/31/how-andreessen-horowitz-evaluates-ceos/;How Andreessen Horowitz Evaluates CEOs
96;2010-05-14T23:56:43+00:00;https://a16z.com/2010/05/14/why-startups-should-train-their-people/;Why Startups Should Train Their People
97;2010-05-05T00:53:51+00:00;https://a16z.com/2010/05/05/the-scale-anticipation-fallacy/;The Scale Anticipation Fallacy
98;2010-04-28T23:11:46+00:00;https://a16z.com/2010/04/28/why-we-prefer-founding-ceos/;Why We Prefer Founding CEOs
99;2010-04-21T15:58:25+00:00;https://a16z.com/2010/04/21/why-is-it-hard-to-bring-big-company-execs-into-little-companies/;Why is it Hard to Bring Big Company Execs into Little Companies?
100;2010-04-13T16:08:45+00:00;https://a16z.com/2010/04/13/four-things-some-vcs-do-that-i-dont-like/;Four Things Some VCs Do That I Don’t Like
101;2010-04-06T16:13:56+00:00;https://a16z.com/2010/04/06/ron-conway-explained/;Ron Conway Explained
102;2010-04-05T16:24:41+00:00;https://a16z.com/2010/04/05/on-micromanagement/;On Micromanagement
103;2010-03-20T16:47:42+00:00;https://a16z.com/2010/03/20/the-revenge-of-the-fat-guy/;The Revenge of the Fat Guy
104;2010-03-17T16:34:55+00:00;https://a16z.com/2010/03/17/the-case-for-the-fat-startup/;The Case for the Fat Startup
105;2010-03-14T16:54:42+00:00;https://a16z.com/2010/03/14/notes-on-leadership/;Notes on Leadership
106;2010-03-01T03:54:24+00:00;https://a16z.com/2010/03/01/angels-vs-venture-capitalists/;Angels vs. Venture Capitalists
107;2010-01-10T17:07:28+00:00;https://a16z.com/2010/01/10/does-getting-an-mba-make-someone-a-better-entrepreneur/;Does Getting an MBA Make Someone a Better Entrepreneur?
